row_id,energy
107785,2564.7668
107786,2541.1384
107787,2511.2935
107788,2481.5864
107789,2469.057
107790,2456.3533
107791,2455.4968
107792,2465.9373
107793,2499.6843
107794,2521.8752
107795,2542.7476
107796,2569.7126
107797,2594.8982
107798,2603.2144
107799,2598.6692
107800,2586.0156
107801,2587.9363
107802,2589.5984
107803,2592.2957
107804,2600.2388
107805,2613.8242
107806,2625.4749
107807,2625.4749
107808,2618.094
107809,2633.2827
107810,2604.0457
107811,2574.2007
107812,2544.4937
107813,2531.0
107814,2517.775
107815,2516.9185
107816,2526.216
107817,2558.4153
107818,2580.211
107819,2601.0833
107820,2628.0483
107821,2653.234
107822,2661.55
107823,2657.005
107824,2644.3513
107825,2646.272
107826,2647.934
107827,2650.6313
107828,2658.5745
107829,2671.6462
107830,2681.7517
107831,2681.7517
107832,2674.3708
107833,2638.8374
107834,2609.6003
107835,2579.7554
107836,2550.0483
107837,2536.5547
107838,2523.3296
107839,2522.4731
107840,2531.7708
107841,2563.97
107842,2585.7656
107843,2606.638
107844,2633.603
107845,2658.7886
107846,2667.1047
107847,2662.5596
107848,2649.906
107849,2651.8267
107850,2653.4888
107851,2656.186
107852,2664.1292
107853,2676.7546
107854,2685.9438
107855,2685.9438
107856,2675.0522
107857,2632.215
107858,2602.978
107859,2573.133
107860,2543.426
107861,2529.9324
107862,2516.7073
107863,2515.8508
107864,2525.1484
107865,2551.8745
107866,2568.2747
107867,2581.4946
107868,2605.9546
107869,2631.1401
107870,2639.4563
107871,2634.9111
107872,2622.2576
107873,2624.1782
107874,2624.3872
107875,2627.0845
107876,2631.4175
107877,2631.5962
107878,2630.485
107879,2630.485
107880,2621.847
107881,2549.202
107882,2531.4863
107883,2506.1301
107884,2459.7673
107885,2439.5017
107886,2420.9868
107887,2416.822
107888,2422.045
107889,2440.989
107890,2449.2434
107891,2455.7546
107892,2458.2573
107893,2466.2644
107894,2452.216
107895,2442.5288
107896,2429.8752
107897,2431.7957
107898,2432.0046
107899,2434.702
107900,2442.9502
107901,2449.4
107902,2456.364
107903,2456.364
107904,2449.3027
107905,2340.852
107906,2327.1636
107907,2318.117
107908,2288.5142
107909,2265.9028
107910,2252.992
107911,2247.6418
107912,2255.6
107913,2271.824
107914,2276.8875
107915,2283.258
107916,2291.2751
107917,2308.8464
107918,2292.797
107919,2288.7888
107920,2274.9243
107921,2278.1187
107922,2282.892
107923,2302.3523
107924,2325.6243
107925,2342.7476
107926,2355.4844
107927,2355.9539
107928,2353.8303
107929,2343.5151
107930,2338.7678
107931,2331.1655
107932,2326.23
107933,2317.0132
107934,2307.285
107935,2307.285
107936,2323.6428
107937,2358.5947
107938,2389.3235
107939,2432.645
107940,2476.4202
107941,2510.63
107942,2518.807
107943,2527.125
107944,2518.721
107945,2521.915
107946,2526.689
107947,2529.3862
107948,2537.01
107949,2553.2854
107950,2565.5845
107951,2565.5845
107952,2560.9136
107953,2536.9272
107954,2513.2988
107955,2483.4539
107956,2453.7468
107957,2441.2173
107958,2428.5137
107959,2427.6572
107960,2438.0977
107961,2471.8447
107962,2494.0356
107963,2514.908
107964,2541.873
107965,2567.0586
107966,2575.3748
107967,2570.8296
107968,2558.176
107969,2559.5356
107970,2561.1978
107971,2563.895
107972,2571.5188
107973,2585.1042
107974,2594.0032
107975,2594.0032
107976,2588.972
107977,2594.3535
107978,2565.1165
107979,2535.2715
107980,2505.5645
107981,2492.0708
107982,2478.8457
107983,2477.9893
107984,2487.2869
107985,2519.486
107986,2541.2817
107987,2562.154
107988,2589.1191
107989,2614.3047
107990,2622.6208
107991,2618.0757
107992,2605.422
107993,2606.7817
107994,2608.4438
107995,2611.141
107996,2618.765
107997,2631.8367
107998,2638.9897
107999,2638.9897
108000,2634.1592
108001,2594.3535
108002,2565.1165
108003,2535.2715
108004,2505.5645
108005,2492.0708
108006,2478.8457
108007,2477.9893
108008,2487.2869
108009,2519.486
108010,2541.2817
108011,2562.154
108012,2589.1191
108013,2614.3047
108014,2622.6208
108015,2618.0757
108016,2605.422
108017,2606.7817
108018,2608.4438
108019,2611.141
108020,2618.765
108021,2631.3904
108022,2637.6272
108023,2637.6272
108024,2629.286
108025,2587.7312
108026,2558.4941
108027,2528.6492
108028,2498.9421
108029,2485.4485
108030,2472.2234
108031,2471.367
108032,2480.6646
108033,2507.3906
108034,2523.7908
108035,2537.0107
108036,2561.4707
108037,2586.6562
108038,2594.9724
108039,2590.4272
108040,2577.7737
108041,2579.1333
108042,2579.3423
108043,2582.0396
108044,2586.0532
108045,2586.232
108046,2582.1685
108047,2582.1685
108048,2576.0806
108049,2505.406
108050,2487.6904
108051,2462.3342
108052,2415.9714
108053,2395.7058
108054,2377.191
108055,2373.0261
108056,2378.249
108057,2397.193
108058,2405.4475
108059,2411.9587
108060,2414.4614
108061,2422.4685
108062,2408.4202
108063,2398.733
108064,2386.0793
108065,2387.4387
108066,2387.6477
108067,2390.345
108068,2398.274
108069,2404.7236
108070,2408.7354
108071,2408.7354
108072,2404.2244
108073,2241.7498
108074,2228.8552
108075,2219.8086
108076,2190.2056
108077,2167.595
108078,2154.684
108079,2149.334
108080,2157.2922
108081,2173.516
108082,2178.5796
108083,2184.9495
108084,2192.9663
108085,2210.5378
108086,2194.4885
108087,2190.4802
108088,2176.6157
108089,2179.81
108090,2184.5837
108091,2204.044
108092,2227.316
108093,2243.778
108094,2254.9326
108095,2255.402
108096,2254.8608
108097,2244.4128
108098,2240.4595
108099,2232.8572
108100,2227.9216
108101,2218.7048
108102,2208.9766
108103,2208.9766
108104,2225.3345
108105,2260.2864
108106,2291.0151
108107,2334.3367
108108,2378.1118
108109,2412.3215
108110,2420.4985
108111,2428.8167
108112,2420.4126
108113,2423.6067
108114,2428.3806
108115,2431.078
108116,2438.7017
108117,2454.316
108118,2465.0327
108119,2465.0327
108120,2461.944
108121,2437.7427
108122,2414.9082
108123,2385.0632
108124,2355.3562
108125,2342.8267
108126,2330.123
108127,2329.2666
108128,2339.707
108129,2373.454
108130,2395.645
108131,2416.5173
108132,2443.4824
108133,2468.668
108134,2476.9841
108135,2472.439
108136,2459.7854
108137,2461.145
108138,2462.8071
108139,2465.5044
108140,2473.1282
108141,2486.0525
108142,2493.3691
108143,2493.3691
108144,2489.9202
108145,2449.305
108146,2420.8618
108147,2391.0168
108148,2361.3098
108149,2347.8162
108150,2334.591
108151,2333.7346
108152,2343.0322
108153,2375.2314
108154,2397.027
108155,2417.8994
108156,2444.8645
108157,2470.05
108158,2478.3662
108159,2473.821
108160,2461.1675
108161,2462.527
108162,2464.1892
108163,2466.8865
108164,2474.5103
108165,2486.921
108166,2492.4917
108167,2492.4917
108168,2489.2434
108169,2449.305
108170,2420.8618
108171,2391.0168
108172,2361.3098
108173,2347.8162
108174,2334.591
108175,2333.7346
108176,2343.0322
108177,2375.2314
108178,2397.027
108179,2417.8994
108180,2444.8645
108181,2470.05
108182,2478.3662
108183,2473.821
108184,2461.1675
108185,2462.527
108186,2464.1892
108187,2466.8865
108188,2474.5103
108189,2479.5242
108190,2484.1787
108191,2484.1787
108192,2477.4197
108193,2454.2598
108194,2425.8167
108195,2395.9717
108196,2366.2646
108197,2352.771
108198,2339.546
108199,2338.6895
108200,2347.987
108201,2374.7131
108202,2391.1133
108203,2404.3333
108204,2428.7932
108205,2453.9788
108206,2462.295
108207,2457.7498
108208,2445.0962
108209,2446.4558
108210,2446.6648
108211,2449.362
108212,2453.3757
108213,2445.9429
108214,2440.297
108215,2440.297
108216,2435.7915
108217,2368.5347
108218,2351.613
108219,2326.2568
108220,2279.894
108221,2259.6284
108222,2241.1135
108223,2236.9487
108224,2242.1716
108225,2261.1157
108226,2269.37
108227,2275.8813
108228,2278.384
108229,2286.391
108230,2272.3428
108231,2262.6555
108232,2250.002
108233,2251.3613
108234,2251.5703
108235,2254.2676
108236,2262.1965
108237,2261.0347
108238,2263.464
108239,2263.464
108240,2260.5354
108241,2239.7441
108242,2226.8496
108243,2217.803
108244,2188.2
108245,2165.5894
108246,2152.6785
108247,2147.3284
108248,2155.2866
108249,2171.5105
108250,2176.574
108251,2182.9438
108252,2190.9607
108253,2208.5322
108254,2192.483
108255,2188.4746
108256,2174.61
108257,2177.8044
108258,2182.5781
108259,2202.0383
108260,2225.3103
108261,2241.7725
108262,2252.927
108263,2253.3965
108264,2252.8552
108265,2242.4072
108266,2238.4539
108267,2230.8516
108268,2225.916
108269,2216.6992
108270,2206.971
108271,2206.971
108272,2223.3289
108273,2258.2808
108274,2289.0095
108275,2332.331
108276,2376.1062
108277,2410.316
108278,2418.493
108279,2426.811
108280,2418.407
108281,2421.601
108282,2426.375
108283,2429.0723
108284,2436.696
108285,2452.3103
108286,2463.027
108287,2463.027
108288,2459.9385
108289,2435.8193
108290,2412.9849
108291,2383.14
108292,2353.4329
108293,2340.9033
108294,2328.1997
108295,2327.3433
108296,2337.7837
108297,2371.5308
108298,2393.7217
108299,2414.594
108300,2441.559
108301,2466.7446
108302,2475.0608
108303,2470.5156
108304,2457.862
108305,2459.2217
108306,2460.8838
108307,2463.581
108308,2471.2048
108309,2484.1292
108310,2491.4458
108311,2491.4458
108312,2487.9968
108313,2447.3816
108314,2418.9385
108315,2389.0935
108316,2359.3865
108317,2345.8928
108318,2332.6677
108319,2331.8113
108320,2341.109
108321,2373.308
108322,2395.1038
108323,2415.976
108324,2442.9412
108325,2468.1267
108326,2476.4429
108327,2471.8977
108328,2459.2441
108329,2460.6038
108330,2462.2659
108331,2464.9631
108332,2472.587
108333,2484.9976
108334,2490.5684
108335,2490.5684
108336,2487.32
108337,2447.3816
108338,2418.9385
108339,2389.0935
108340,2359.3865
108341,2345.8928
108342,2332.6677
108343,2331.8113
108344,2341.109
108345,2373.308
108346,2395.1038
108347,2415.976
108348,2442.9412
108349,2468.1267
108350,2476.4429
108351,2471.8977
108352,2459.2441
108353,2460.6038
108354,2462.2659
108355,2464.9631
108356,2472.587
108357,2477.6008
108358,2482.2554
108359,2482.2554
108360,2475.4963
108361,2433.7307
108362,2405.2876
108363,2375.4426
108364,2345.7356
108365,2332.242
108366,2319.0168
108367,2318.1604
108368,2327.458
108369,2354.184
108370,2370.5842
108371,2383.8042
108372,2408.2642
108373,2433.4497
108374,2441.7659
108375,2437.2207
108376,2424.5671
108377,2425.9268
108378,2426.1357
108379,2428.833
108380,2432.8467
108381,2425.4138
108382,2419.768
108383,2419.768
108384,2415.2625
108385,2348.0056
108386,2331.084
108387,2305.7278
108388,2259.365
108389,2239.0994
108390,2220.5845
108391,2216.4197
108392,2221.6426
108393,2240.5867
108394,2248.841
108395,2255.3523
108396,2257.855
108397,2265.862
108398,2251.8137
108399,2242.1265
108400,2229.473
108401,2230.8323
108402,2231.0413
108403,2233.7385
108404,2241.6675
108405,2240.5056
108406,2242.935
108407,2242.935
108408,2240.0063
108409,2164.0532
108410,2150.4766
108411,2141.43
108412,2111.8271
108413,2089.2156
108414,2076.3037
108415,2070.9536
108416,2078.9119
108417,2095.1357
108418,2100.2
108419,2106.5706
108420,2114.588
108421,2132.16
108422,2118.0063
108423,2113.998
108424,2107.957
108425,2111.1511
108426,2115.9246
108427,2135.3843
108428,2155.5508
108429,2166.7056
108430,2177.6685
108431,2178.138
108432,2177.5967
108433,2166.7156
108434,2162.0803
108435,2154.4778
108436,2149.542
108437,2140.326
108438,2130.5977
108439,2130.5977
108440,2146.9556
108441,2181.9075
108442,2212.636
108443,2255.9568
108444,2299.7322
108445,2333.9424
108446,2344.0151
108447,2352.3333
108448,2351.7527
108449,2354.9468
108450,2359.7207
108451,2362.4177
108452,2366.9368
108453,2377.2432
108454,2387.7683
108455,2387.7683
108456,2384.6797
108457,2345.215
108458,2321.6987
108459,2291.8538
108460,2262.1465
108461,2249.6172
108462,2236.9136
108463,2236.0571
108464,2246.4976
108465,2280.2446
108466,2302.4355
108467,2323.3076
108468,2350.273
108469,2375.4585
108470,2385.6704
108471,2381.1252
108472,2376.295
108473,2377.6545
108474,2379.3167
108475,2382.014
108476,2386.533
108477,2394.1494
108478,2401.2744
108479,2401.2744
108480,2397.8254
108481,2355.934
108482,2327.2637
108483,2297.4187
108484,2267.7114
108485,2254.218
108486,2240.993
108487,2240.1365
108488,2249.434
108489,2281.6333
108490,2303.429
108491,2324.301
108492,2351.2664
108493,2376.452
108494,2386.6638
108495,2382.1187
108496,2377.2883
108497,2378.648
108498,2380.31
108499,2383.0073
108500,2387.5264
108501,2394.8262
108502,2400.397
108503,2400.397
108504,2397.1487
108505,2355.934
108506,2327.2637
108507,2297.4187
108508,2267.7114
108509,2254.218
108510,2240.993
108511,2240.1365
108512,2249.434
108513,2281.6333
108514,2303.429
108515,2324.301
108516,2351.2664
108517,2376.452
108518,2386.6638
108519,2382.1187
108520,2377.2883
108521,2378.648
108522,2380.31
108523,2383.0073
108524,2387.5264
108525,2387.4294
108526,2392.084
108527,2392.084
108528,2385.325
108529,2336.828
108530,2308.1575
108531,2278.3125
108532,2248.6052
108533,2235.1118
108534,2221.8867
108535,2221.0303
108536,2230.328
108537,2257.054
108538,2273.454
108539,2285.8599
108540,2310.32
108541,2335.5056
108542,2345.7175
108543,2341.1724
108544,2336.342
108545,2337.7017
108546,2337.9106
108547,2340.608
108548,2339.8352
108549,2322.0938
108550,2316.448
108551,2316.448
108552,2311.9424
108553,2245.108
108554,2227.959
108555,2202.6028
108556,2156.24
108557,2135.9746
108558,2117.4595
108559,2113.2947
108560,2118.5176
108561,2137.4617
108562,2145.7163
108563,2151.4136
108564,2153.9163
108565,2161.9236
108566,2149.7708
108567,2140.0835
108568,2135.2532
108569,2136.6128
108570,2136.8218
108571,2139.519
108572,2142.6614
108573,2131.191
108574,2133.6204
108575,2133.6204
108576,2130.6917
108577,2135.2788
108578,2121.7021
108579,2112.6555
108580,2083.0525
108581,2060.4404
108582,2047.5278
108583,2042.1781
108584,2050.1382
108585,2066.3613
108586,2071.4248
108587,2077.7957
108588,2085.8125
108589,2103.386
108590,2089.2314
108591,2085.2234
108592,2079.1829
108593,2082.377
108594,2087.1504
108595,2106.6104
108596,2126.777
108597,2137.9312
108598,2148.894
108599,2149.3635
108600,2148.8223
108601,2137.9417
108602,2133.3064
108603,2125.704
108604,2120.7686
108605,2111.552
108606,2101.8237
108607,2101.8237
108608,2118.1816
108609,2153.1335
108610,2183.8625
108611,2227.1826
108612,2270.9583
108613,2305.1682
108614,2315.241
108615,2323.559
108616,2322.9785
108617,2326.1729
108618,2330.9465
108619,2333.6438
108620,2338.1628
108621,2348.4692
108622,2358.9944
108623,2358.9944
108624,2355.9058
108625,2326.0833
108626,2302.567
108627,2272.722
108628,2243.0146
108629,2230.4854
108630,2217.7817
108631,2216.9253
108632,2227.3657
108633,2261.1128
108634,2283.3037
108635,2304.1755
108636,2331.1409
108637,2356.3267
108638,2366.5386
108639,2361.9934
108640,2357.163
108641,2358.5227
108642,2360.1848
108643,2362.882
108644,2367.4011
108645,2375.0176
108646,2382.1426
108647,2382.1426
108648,2378.6936
108649,2336.8022
108650,2308.1318
108651,2278.2869
108652,2248.5796
108653,2235.0862
108654,2221.861
108655,2221.0046
108656,2230.3022
108657,2262.5015
108658,2284.297
108659,2305.169
108660,2332.1343
108661,2357.32
108662,2367.532
108663,2362.9868
108664,2358.1565
108665,2359.516
108666,2361.1782
108667,2363.8755
108668,2368.3945
108669,2375.6943
108670,2381.2651
108671,2381.2651
108672,2378.0168
108673,2336.8022
108674,2308.1318
108675,2278.2869
108676,2248.5796
108677,2235.0862
108678,2221.861
108679,2221.0046
108680,2230.3022
108681,2262.5015
108682,2284.297
108683,2305.169
108684,2332.1343
108685,2357.32
108686,2367.532
108687,2362.9868
108688,2358.1565
108689,2359.516
108690,2361.1782
108691,2363.8755
108692,2368.3945
108693,2368.2976
108694,2372.9521
108695,2372.9521
108696,2366.193
108697,2317.696
108698,2289.0256
108699,2259.1807
108700,2229.4734
108701,2215.98
108702,2202.755
108703,2201.8984
108704,2211.196
108705,2237.922
108706,2254.3223
108707,2266.7278
108708,2291.188
108709,2316.3738
108710,2326.5857
108711,2322.0405
108712,2317.2102
108713,2318.5698
108714,2318.7788
108715,2321.476
108716,2320.7034
108717,2302.962
108718,2297.3162
108719,2297.3162
108720,2292.8105
108721,2225.976
108722,2208.8271
108723,2183.4707
108724,2137.1082
108725,2116.8428
108726,2098.3281
108727,2094.1633
108728,2099.3862
108729,2118.3303
108730,2126.5847
108731,2132.2815
108732,2134.7842
108733,2142.7915
108734,2130.6387
108735,2120.9514
108736,2116.1216
108737,2117.4812
108738,2117.6902
108739,2120.3872
108740,2123.5293
108741,2112.0588
108742,2114.4883
108743,2114.4883
108744,2111.5596
108745,2063.5364
108746,2049.9578
108747,2040.9104
108748,2011.3079
108749,1988.6965
108750,1975.7858
108751,1970.4353
108752,1978.3944
108753,1994.619
108754,1999.6823
108755,2006.0527
108756,2014.0698
108757,2031.642
108758,2017.4877
108759,2013.479
108760,2010.7603
108761,2013.9542
108762,2018.728
108763,2038.1888
108764,2050.5042
108765,2061.6592
108766,2072.6218
108767,2073.0913
108768,2072.55
108769,2066.1992
108770,2061.5637
108771,2053.9607
108772,2049.0242
108773,2039.8053
108774,2030.0778
108775,2030.0778
108776,2046.436
108777,2081.39
108778,2112.1191
108779,2155.4407
108780,2199.2148
108781,2233.4258
108782,2243.4985
108783,2251.8167
108784,2254.5598
108785,2257.754
108786,2262.5278
108787,2265.225
108788,2261.8896
108789,2272.196
108790,2282.7212
108791,2282.7212
108792,2279.6326
108793,2254.3403
108794,2230.824
108795,2200.979
108796,2171.2717
108797,2158.7422
108798,2146.0386
108799,2145.1821
108800,2155.6226
108801,2189.3696
108802,2211.5608
108803,2232.4329
108804,2259.3982
108805,2284.584
108806,2294.796
108807,2290.2507
108808,2288.7444
108809,2290.104
108810,2291.766
108811,2294.4634
108812,2291.128
108813,2298.7444
108814,2305.8694
108815,2305.8694
108816,2302.4204
108817,2265.0593
108818,2236.389
108819,2206.544
108820,2176.8367
108821,2163.343
108822,2150.118
108823,2149.2615
108824,2158.559
108825,2190.7583
108826,2212.5542
108827,2233.4263
108828,2260.3916
108829,2285.5774
108830,2295.7893
108831,2291.2441
108832,2289.7378
108833,2291.0974
108834,2292.7595
108835,2295.4568
108836,2292.1213
108837,2299.4211
108838,2304.992
108839,2304.992
108840,2301.7437
108841,2265.0593
108842,2236.389
108843,2206.544
108844,2176.8367
108845,2163.343
108846,2150.118
108847,2149.2615
108848,2158.559
108849,2190.7583
108850,2212.5542
108851,2233.4263
108852,2260.3916
108853,2285.5774
108854,2295.7893
108855,2291.2441
108856,2289.7378
108857,2291.0974
108858,2292.7595
108859,2295.4568
108860,2292.1213
108861,2292.0244
108862,2296.679
108863,2296.679
108864,2289.92
108865,2281.128
108866,2252.4575
108867,2222.6125
108868,2192.9053
108869,2179.4116
108870,2166.1865
108871,2165.33
108872,2174.6277
108873,2201.3538
108874,2217.7542
108875,2228.3547
108876,2252.815
108877,2278.0007
108878,2288.2126
108879,2283.6675
108880,2282.1611
108881,2283.5208
108882,2283.7297
108883,2286.427
108884,2273.5195
108885,2255.778
108886,2250.1323
108887,2250.1323
108888,2245.6267
108889,2139.361
108890,2122.2122
108891,2096.8552
108892,2050.4922
108893,2026.4001
108894,2007.886
108895,2003.7213
108896,2008.9445
108897,2027.8894
108898,2036.1427
108899,2040.0349
108900,2042.536
108901,2050.5432
108902,2038.3909
108903,2028.7034
108904,2027.1953
108905,2028.5548
108906,2028.7637
108907,2031.4607
108908,2022.4686
108909,2010.9995
108910,2013.429
108911,2013.429
108912,2010.4998
108913,1967.7732
108914,1954.1954
108915,1945.1486
108916,1915.546
108917,1892.9347
108918,1880.0239
108919,1874.6735
108920,1882.6326
108921,1898.8572
108922,1903.9204
108923,1910.2909
108924,1918.308
108925,1935.88
108926,1921.7258
108927,1917.7172
108928,1914.9984
108929,1918.1924
108930,1922.9662
108931,1937.4631
108932,1949.7758
108933,1960.931
108934,1971.8942
108935,1972.3638
108936,1971.8226
108937,1970.436
108938,1965.7996
108939,1958.1967
108940,1953.261
108941,1944.0443
108942,1934.3163
108943,1934.3163
108944,1950.675
108945,1985.6274
108946,2016.3562
108947,2059.6775
108948,2103.453
108949,2137.6643
108950,2147.737
108951,2156.0554
108952,2158.799
108953,2161.9932
108954,2166.7668
108955,2164.501
108956,2161.165
108957,2171.4714
108958,2181.9966
108959,2181.9966
108960,2178.908
108961,2158.5781
108962,2135.0615
108963,2105.2163
108964,2075.5078
108965,2062.978
108966,2050.2761
108967,2049.4197
108968,2059.8599
108969,2093.6062
108970,2115.7976
108971,2136.6704
108972,2163.6365
108973,2188.8228
108974,2199.0344
108975,2194.4893
108976,2192.983
108977,2194.3425
108978,2196.0046
108979,2193.7385
108980,2190.4028
108981,2198.0193
108982,2205.1443
108983,2205.1443
108984,2201.6953
108985,2169.297
108986,2140.6265
108987,2110.7812
108988,2081.0728
108989,2067.5789
108990,2054.3557
108991,2053.4993
108992,2062.7964
108993,2094.9949
108994,2116.791
108995,2137.6638
108996,2164.63
108997,2189.8162
108998,2200.0278
108999,2195.4827
109000,2193.9763
109001,2195.336
109002,2196.998
109003,2194.732
109004,2191.3962
109005,2198.696
109006,2204.2668
109007,2204.2668
109008,2201.0186
109009,2169.297
109010,2140.6265
109011,2110.7812
109012,2081.0728
109013,2067.5789
109014,2054.3557
109015,2053.4993
109016,2062.7964
109017,2094.9949
109018,2116.791
109019,2137.6638
109020,2164.63
109021,2189.8162
109022,2200.0278
109023,2195.4827
109024,2193.9763
109025,2195.336
109026,2196.998
109027,2194.732
109028,2191.3962
109029,2191.2993
109030,2195.9539
109031,2195.9539
109032,2189.1948
109033,2143.933
109034,2115.2625
109035,2085.417
109036,2055.7092
109037,2042.2155
109038,2028.991
109039,2028.1345
109040,2037.4332
109041,2064.159
109042,2080.5576
109043,2091.158
109044,2115.6194
109045,2140.806
109046,2151.0183
109047,2146.4731
109048,2144.967
109049,2146.3267
109050,2146.5356
109051,2141.8042
109052,2128.8967
109053,2111.1553
109054,2105.5095
109055,2105.5095
109056,2101.004
109057,2002.1661
109058,1985.0168
109059,1959.6606
109060,1913.2979
109061,1889.2058
109062,1870.6917
109063,1866.527
109064,1871.7501
109065,1890.6951
109066,1898.9484
109067,1902.8401
109068,1905.3425
109069,1913.3497
109070,1901.1967
109071,1891.509
109072,1890.0012
109073,1891.3607
109074,1891.5696
109075,1886.8383
109076,1877.8462
109077,1866.3771
109078,1868.8065
109079,1868.8065
109080,1865.8773
109081,1915.299
109082,1903.3109
109083,1891.0756
109084,1861.473
109085,1838.8617
109086,1825.9509
109087,1819.8424
109088,1827.8015
109089,1844.0261
109090,1849.0894
109091,1855.4598
109092,1863.4769
109093,1881.049
109094,1873.0498
109095,1869.1301
109096,1869.8043
109097,1868.5388
109098,1869.1823
109099,1885.5026
109100,1903.2217
109101,1915.8978
109102,1926.861
109103,1927.3306
109104,1926.7894
109105,1917.9618
109106,1914.915
109107,1904.1237
109108,1899.1877
109109,1889.9711
109110,1880.243
109111,1879.485
109112,1895.8438
109113,1930.7961
109114,1961.5249
109115,2004.846
109116,2048.6213
109117,2082.8315
109118,2099.0598
109119,2107.467
109120,2113.6042
109121,2112.3389
109122,2112.9824
109123,2112.5393
109124,2114.6106
109125,2126.438
109126,2136.9631
109127,2136.9631
109128,2133.8745
109129,2106.1033
109130,2084.1753
109131,2051.141
109132,2021.4338
109133,2008.9045
109134,1996.2017
109135,1994.5872
109136,2005.0282
109137,2038.7751
109138,2060.9656
109139,2081.8374
109140,2108.8027
109141,2133.9895
109142,2150.3572
109143,2145.9016
109144,2147.7883
109145,2144.6882
109146,2142.22
109147,2141.7773
109148,2143.8481
109149,2152.9856
109150,2160.1106
109151,2160.1106
109152,2156.6616
109153,2116.8223
109154,2089.7402
109155,2056.7063
109156,2026.9993
109157,2013.5056
109158,2000.2811
109159,1998.6666
109160,2007.9653
109161,2040.1647
109162,2061.9592
109163,2082.8308
109164,2109.7961
109165,2134.983
109166,2151.3506
109167,2146.895
109168,2148.7817
109169,2145.6816
109170,2143.2134
109171,2142.7708
109172,2144.8416
109173,2153.6624
109174,2159.2332
109175,2159.2332
109176,2155.9849
109177,2116.8223
109178,2089.7402
109179,2056.7063
109180,2026.9993
109181,2013.5056
109182,2000.2811
109183,1998.6666
109184,2007.9653
109185,2040.1647
109186,2061.9592
109187,2082.8308
109188,2109.7961
109189,2134.983
109190,2151.3506
109191,2146.895
109192,2148.7817
109193,2145.6816
109194,2143.2134
109195,2142.7708
109196,2144.8416
109197,2146.2656
109198,2150.9202
109199,2150.9202
109200,2144.1611
109201,2093.3237
109202,2066.242
109203,2033.2084
109204,2003.5011
109205,1990.0074
109206,1976.783
109207,1975.1685
109208,1984.4672
109209,2011.1936
109210,2027.5927
109211,2038.193
109212,2062.6528
109213,2087.8376
109214,2104.205
109215,2099.7493
109216,2101.6372
109217,2098.537
109218,2094.6155
109219,2089.335
109220,2081.834
109221,2065.6138
109222,2059.968
109223,2059.968
109224,2055.4626
109225,1967.4489
109226,1951.8893
109227,1923.3444
109228,1876.9818
109229,1852.8898
109230,1834.3756
109231,1829.4529
109232,1834.676
109233,1853.621
109234,1861.8743
109235,1865.766
109236,1868.2684
109237,1876.2756
109238,1870.2776
109239,1860.6792
109240,1862.5643
109241,1859.4641
109242,1855.5426
109243,1850.2631
109244,1846.6775
109245,1836.7292
109246,1839.1587
109247,1839.1587
109248,1836.2295
109249,1889.2278
109250,1872.9757
109251,1854.7709
109252,1817.1632
109253,1790.048
109254,1777.1372
109255,1771.0287
109256,1778.9878
109257,1795.2124
109258,1803.1333
109259,1804.1621
109260,1808.6528
109261,1835.7611
109262,1837.8837
109263,1835.3826
109264,1837.2516
109265,1835.9858
109266,1836.6293
109267,1852.9496
109268,1871.8077
109269,1885.7607
109270,1899.6378
109271,1900.1074
109272,1899.5663
109273,1904.283
109274,1896.9722
109275,1880.2113
109276,1867.2703
109277,1853.5497
109278,1843.8217
109279,1843.0636
109280,1859.4224
109281,1894.3748
109282,1927.9612
109283,1972.8629
109284,2016.6383
109285,2060.3848
109286,2086.734
109287,2096.5598
109288,2103.8918
109289,2102.6265
109290,2103.27
109291,2102.8271
109292,2106.0374
109293,2119.7917
109294,2132.3892
109295,2132.3892
109296,2129.3005
109297,2106.1033
109298,2079.912
109299,2045.2964
109300,2009.9624
109301,1997.4331
109302,1984.7302
109303,1983.1157
109304,1993.5568
109305,2027.3037
109306,2052.353
109307,2074.8052
109308,2101.7703
109309,2129.7249
109310,2146.093
109311,2143.056
109312,2146.1375
109313,2143.037
109314,2140.569
109315,2140.1262
109316,2143.3362
109317,2152.9856
109318,2160.1106
109319,2160.1106
109320,2156.6616
109321,2116.8223
109322,2085.477
109323,2050.8625
109324,2015.5278
109325,2002.0342
109326,1988.8097
109327,1987.1952
109328,1996.4939
109329,2028.6932
109330,2053.3457
109331,2075.7986
109332,2102.7637
109333,2130.7183
109334,2147.0864
109335,2144.0493
109336,2147.1309
109337,2144.0305
109338,2141.5625
109339,2141.1196
109340,2144.3296
109341,2153.6624
109342,2159.2332
109343,2159.2332
109344,2155.9849
109345,2116.8223
109346,2085.477
109347,2050.8625
109348,2015.5278
109349,2002.0342
109350,1988.8097
109351,1987.1952
109352,1996.4939
109353,2028.6932
109354,2053.3457
109355,2075.7986
109356,2102.7637
109357,2130.7183
109358,2147.0864
109359,2144.0493
109360,2147.1309
109361,2144.0305
109362,2141.5625
109363,2141.1196
109364,2144.3296
109365,2146.2656
109366,2150.9202
109367,2150.9202
109368,2144.1611
109369,2093.3237
109370,2061.9785
109371,2027.3636
109372,1992.0297
109373,1978.536
109374,1965.3115
109375,1963.697
109376,1972.9957
109377,1999.7222
109378,2018.9789
109379,2031.1599
109380,2055.6194
